,GAME_ID,MATCHUP
4092,0022100972,DAL vs. UTA
4093,0022100972,UTA @ DAL
4094,0022100971,MIN vs. POR
4095,0022100968,ATL @ DET
4096,0022100968,DET vs. ATL
4097,0022100969,PHI vs. CHI
4098,0022100969,CHI @ PHI
4099,0022100973,LAL @ SAS
4100,0022100971,POR @ MIN
4101,0022100528,DEN vs. GSW
4102,0022100970,MIA vs. HOU
4103,0022100528,GSW @ DEN
4104,0022100974,SAC vs. NYK
4105,0022100974,NYK @ SAC
4106,0022100975,BKN @ CHA
4107,0022100979,OKC vs. MIL
4108,0022100976,IND vs. CLE
4109,0022100976,CLE @ IND
4110,0022100980,LAC @ GSW
4111,0022100979,MIL @ OKC
4112,0022100980,GSW vs. LAC
4113,0022100977,PHX @ ORL
4114,0022100977,ORL vs. PHX
4115,0022100975,CHA vs. BKN
4116,0022100978,MEM vs. NOP
4117,0022100978,NOP @ MEM
4118,0022100989,SAS vs. TOR
4119,0022100989,TOR @ SAS
4120,0022100983,PHX @ MIA
4121,0022100983,MIA vs. PHX
4122,0022100984,ATL @ MIL
4123,0022100986,OKC @ MIN
4124,0022100991,SAC vs. DEN
4125,0022100982,DET vs. CHI
4126,0022100982,CHI @ DET
4127,0022100991,DEN @ SAC
4128,0022100986,MIN vs. OKC
4129,0022100992,LAC vs. WAS
4130,0022100981,CHA vs. BOS
4131,0022100981,BOS @ CHA
4132,0022100992,WAS @ LAC
4133,0022100987,ORL @ NOP
4134,0022100990,POR @ UTA
4135,0022100990,UTA vs. POR
4136,0022100988,DAL vs. NYK
4137,0022100988,NYK @ DAL
4138,0022100984,MIL vs. ATL
4139,0022100985,LAL @ HOU
4140,0022100985,HOU vs. LAL
4141,0022100987,NOP vs. ORL
4142,0022100994,GSW @ DEN
4143,0022100993,BKN @ PHI
4144,0022100993,PHI vs. BKN
4145,0022100994,DEN vs. GSW
4146,0022101001,CHA @ NOP
4147,0022100998,CLE @ MIA
4148,0022100998,MIA vs. CLE
4149,0022100999,HOU vs. DAL
4150,0022100999,DAL @ HOU
4151,0022101001,NOP vs. CHA
4152,0022100995,ORL vs. MIN
4153,0022100995,MIN @ ORL
4154,0022101000,MEM vs. NYK
4155,0022101000,NYK @ MEM
4156,0022101004,WAS @ LAL
4157,0022101004,LAL vs. WAS
4158,0022100996,ATL vs. LAC
4159,0022100996,LAC @ ATL
4160,0022101002,UTA @ SAS
4161,0022101002,SAS vs. UTA
4162,0022101003,PHX vs. TOR
4163,0022101003,TOR @ PHX
4164,0022100997,DET @ BOS
4165,0022100997,BOS vs. DET
4166,0022101009,DEN vs. TOR
4167,0022101009,TOR @ DEN
4168,0022101005,MIA vs. MIN
4169,0022101005,MIN @ MIA
4170,0022101006,CHI vs. CLE
4171,0022101006,CLE @ CHI
4172,0022101008,GSW vs. MIL
4173,0022101007,SAS vs. IND
4174,0022101008,MIL @ GSW
4175,0022101007,IND @ SAS
4176,0022101010,UTA vs. SAC
4177,0022101010,SAC @ UTA
4178,0022101011,WAS @ POR
4179,0022101011,POR vs. WAS
4180,0022101017,NOP vs. HOU
4181,0022101017,HOU @ NOP
4182,0022101014,DAL @ BOS
4183,0022101014,BOS vs. DAL
4184,0022101015,ORL vs. PHI
4185,0022101015,PHI @ ORL
4186,0022101012,NYK @ BKN
4187,0022101012,BKN vs. NYK
4188,0022101019,LAL @ PHX
4189,0022101019,PHX vs. LAL
4190,0022101013,DET vs. LAC
4191,0022101016,ATL vs. IND
4192,0022101016,IND @ ATL
4193,0022101018,OKC vs. MEM
4194,0022101018,MEM @ OKC
4195,0022101013,LAC @ DET
4196,0022101028,TOR @ LAL
4197,0022101028,LAL vs. TOR
4198,0022101022,DEN @ PHI
4199,0022101022,PHI vs. DEN
4200,0022101021,ATL vs. POR
4201,0022101025,WAS @ GSW
4202,0022101021,POR @ ATL
4203,0022101024,MIN @ SAS
4204,0022101027,UTA vs. MIL
4205,0022101027,MIL @ UTA
4206,0022101024,SAS vs. MIN
4207,0022101025,GSW vs. WAS
4208,0022101026,CHI @ SAC
4209,0022101026,SAC vs. CHI
4210,0022101020,CLE vs. LAC
4211,0022101020,LAC @ CLE
4212,0022101023,OKC vs. CHA
4213,0022101023,CHA @ OKC
4214,0022101029,IND vs. MEM
4215,0022101031,MIA vs. DET
4216,0022101029,MEM @ IND
4217,0022101030,ORL vs. BKN
4218,0022101030,BKN @ ORL
4219,0022101032,NOP vs. PHX
4220,0022101032,PHX @ NOP
4221,0022101031,DET @ MIA
4222,0022101036,BKN vs. DAL
4223,0022101040,SAS vs. OKC
4224,0022101040,OKC @ SAS
4225,0022101037,POR @ NYK
4226,0022101037,NYK vs. POR
4227,0022101035,DEN @ WAS
4228,0022101036,DAL @ BKN
4229,0022101035,WAS vs. DEN
4230,0022101033,CHA vs. ATL
4231,0022101042,GSW vs. BOS
4232,0022101033,ATL @ CHA
4233,0022101044,TOR @ LAC
4234,0022101044,LAC vs. TOR
4235,0022101042,BOS @ GSW
4236,0022101039,LAL @ MIN
4237,0022101041,CHI @ UTA
4238,0022101041,UTA vs. CHI
4239,0022101034,CLE vs. PHI
4240,0022101043,MIL @ SAC
4241,0022101034,PHI @ CLE
4242,0022101038,HOU vs. PHX
4243,0022101038,PHX @ HOU
4244,0022101039,MIN vs. LAL
4245,0022101043,SAC vs. MIL
4246,0022101045,ORL vs. DET
4247,0022101045,DET @ ORL
4248,0022101046,DAL @ PHI
4249,0022101049,CLE vs. DEN
4250,0022101050,NYK vs. WAS
4251,0022101046,PHI vs. DAL
4252,0022101053,IND @ HOU
4253,0022101054,NOP @ SAS
4254,0022101054,SAS vs. NOP
4255,0022101047,ATL vs. MEM
4256,0022101056,CHI @ PHX
4257,0022101047,MEM @ ATL
4258,0022101049,DEN @ CLE
4259,0022101051,TOR vs. LAL
4260,0022101051,LAL @ TOR
4261,0022101050,WAS @ NYK
4262,0022101057,BOS @ SAC
4263,0022101057,SAC vs. BOS
4264,0022101052,MIA vs. OKC
4265,0022101053,HOU vs. IND
4266,0022101056,PHX vs. CHI
4267,0022101052,OKC @ MIA
4268,0022101055,LAC @ UTA
4269,0022101055,UTA vs. LAC
4270,0022101048,POR @ BKN
4271,0022101048,BKN vs. POR
4272,0022101060,CLE vs. DET
4273,0022101060,DET @ CLE
4274,0022101058,MIN vs. MIL
4275,0022101061,LAL @ WAS
4276,0022101058,MIL @ MIN
4277,0022101061,WAS vs. LAL
4278,0022101059,CHA vs. DAL
4279,0022101059,DAL @ CHA
4280,0022101067,UTA @ NYK
4281,0022101064,ATL vs. NOP
4282,0022101064,NOP @ ATL
4283,0022101067,NYK vs. UTA
4284,0022101063,HOU vs. MEM
4285,0022101063,MEM @ HOU
4286,0022101068,DEN vs. BOS
4287,0022101068,BOS @ DEN
4288,0022101066,SAC vs. PHX
4289,0022101066,PHX @ SAC
4290,0022101062,POR @ IND
4291,0022101069,TOR @ PHI
4292,0022101069,PHI vs. TOR
4293,0022101065,OKC @ ORL
4294,0022101065,ORL vs. OKC
4295,0022101070,GSW vs. SAS
4296,0022101062,IND vs. POR
4297,0022101070,SAS @ GSW
4298,0022101078,OKC vs. BOS
4299,0022101075,UTA @ BKN
4300,0022101075,BKN vs. UTA
4301,0022101079,DAL vs. MIN
4302,0022101073,POR @ DET
4303,0022101073,DET vs. POR
4304,0022101076,CHI vs. TOR
4305,0022101076,TOR @ CHI
4306,0022101078,BOS @ OKC
4307,0022101072,CLE vs. LAL
4308,0022101072,LAL @ CLE
4309,0022101077,WAS @ HOU
4310,0022101077,HOU vs. WAS
4311,0022101074,PHI vs. MIA
4312,0022101074,MIA @ PHI
4313,0022101071,CHA vs. NOP
4314,0022101071,NOP @ CHA
4315,0022101079,MIN @ DAL
4316,0022101082,MIL vs. CHI
4317,0022101080,ORL vs. GSW
4318,0022101080,GSW @ ORL
4319,0022101082,CHI @ MIL
4320,0022101083,DEN vs. LAC
4321,0022101081,NYK vs. ATL
4322,0022101081,ATL @ NYK
4323,0022101083,LAC @ DEN
4324,0022101087,UTA @ BOS
4325,0022101086,SAC @ IND
4326,0022101087,BOS vs. UTA
4327,0022101086,IND vs. SAC
4328,0022101085,ATL @ DET
4329,0022101084,NYK @ CHA
4330,0022101084,CHA vs. NYK
4331,0022101093,PHI @ LAL
4332,0022101093,LAL vs. PHI
4333,0022101089,MEM vs. BKN
4334,0022101089,BKN @ MEM
4335,0022101088,GSW @ MIA
4336,0022101088,MIA vs. GSW
4337,0022101092,HOU @ DAL
4338,0022101092,DAL vs. HOU
4339,0022101090,PHX @ MIN
4340,0022101090,MIN vs. PHX
4341,0022101094,SAS @ POR
4342,0022101094,POR vs. SAS
4343,0022101091,OKC vs. ORL
4344,0022101091,ORL @ OKC
4345,0022101085,DET vs. ATL
4346,0022101096,MEM vs. IND
4347,0022101096,IND @ MEM
4348,0022101097,MIL vs. WAS
4349,0022101095,TOR vs. CLE
4350,0022101095,CLE @ TOR
4351,0022101098,NOP vs. CHI
4352,0022101098,CHI @ NOP
4353,0022101099,PHX @ DEN
4354,0022101099,DEN vs. PHX
4355,0022101097,WAS @ MIL
4356,0022101101,WAS @ DET
4357,0022101106,LAC vs. PHI
4358,0022101103,NYK @ MIA
4359,0022101103,MIA vs. NYK
4360,0022101104,DAL @ MIN
4361,0022101104,MIN vs. DAL
4362,0022101100,UTA @ CHA
4363,0022101100,CHA vs. UTA
4364,0022101101,DET vs. WAS
4365,0022101106,PHI @ LAC
4366,0022101105,POR vs. HOU
4367,0022101105,HOU @ POR
4368,0022101102,ATL vs. GSW
4369,0022101102,GSW @ ATL
4370,0022101111,MIA vs. BKN
4371,0022101111,BKN @ MIA
4372,0022101109,IND @ TOR
4373,0022101107,SAS @ NOP
4374,0022101107,NOP vs. SAS
4375,0022101109,TOR vs. IND
4376,0022101112,MIL @ MEM
4377,0022101108,SAC @ ORL
4378,0022101108,ORL vs. SAC
4379,0022101112,MEM vs. MIL
4380,0022101113,DEN vs. OKC
4381,0022101113,OKC @ DEN
4382,0022101114,POR vs. HOU
4383,0022101114,HOU @ POR
4384,0022101110,CLE vs. CHI
4385,0022101110,CHI @ CLE
4386,0022101115,DET vs. NYK
4387,0022101115,NYK @ DET
4388,0022101117,GSW @ WAS
4389,0022101119,NOP vs. LAL
4390,0022101117,WAS vs. GSW
4391,0022101118,PHX vs. PHI
4392,0022101119,LAL @ NOP
4393,0022101118,PHI @ PHX
4394,0022101121,DAL vs. UTA
4395,0022101121,UTA @ DAL
4396,0022101120,BKN vs. CHA
4397,0022101120,CHA @ BKN
4398,0022101116,BOS vs. MIN
4399,0022101116,MIN @ BOS
4400,0022101122,CHA vs. DEN
4401,0022101122,DEN @ CHA
4402,0022101124,ATL @ IND
4403,0022101124,IND vs. ATL
4404,0022101126,NYK vs. CHI
4405,0022101126,CHI @ NYK
4406,0022101123,CLE vs. ORL
4407,0022101123,ORL @ CLE
4408,0022101125,MIA vs. SAC
4409,0022101125,SAC @ MIA
4410,0022101128,HOU vs. SAS
4411,0022101129,GSW @ MEM
4412,0022101129,MEM vs. GSW
4413,0022101127,TOR vs. BOS
4414,0022101127,BOS @ TOR
4415,0022101128,SAS @ HOU
4416,0022101130,POR vs. OKC
4417,0022101130,OKC @ POR
4418,0022101131,MIL @ PHI
4419,0022101135,LAC vs. UTA
4420,0022101135,UTA @ LAC
4421,0022101132,CHI @ WAS
4422,0022101132,WAS vs. CHI
4423,0022101133,DET @ BKN
4424,0022101134,LAL @ DAL
4425,0022101134,DAL vs. LAL
4426,0022101133,BKN vs. DET
4427,0022101131,PHI vs. MIL
4428,0022101146,NOP @ POR
4429,0022101145,PHX @ GSW
4430,0022101139,MIA @ BOS
4431,0022101139,BOS vs. MIA
4432,0022101140,NYK vs. CHA
4433,0022101143,ATL @ OKC
4434,0022101143,OKC vs. ATL
4435,0022101140,CHA @ NYK
4436,0022101137,IND vs. DEN
4437,0022101136,DAL @ CLE
4438,0022101137,DEN @ IND
4439,0022101144,SAS vs. MEM
4440,0022101144,MEM @ SAS
4441,0022101136,CLE vs. DAL
4442,0022101145,GSW vs. PHX
4443,0022101142,HOU vs. SAC
4444,0022101138,WAS vs. ORL
4445,0022101138,ORL @ WAS
4446,0022101142,SAC @ HOU
4447,0022101141,TOR vs. MIN
4448,0022101141,MIN @ TOR
4449,0022101146,POR vs. NOP
4450,0022100452,CLE @ ATL
4451,0022100452,ATL vs. CLE
4452,0022101148,MIL @ BKN
4453,0022101149,LAC @ CHI
4454,0022101149,CHI vs. LAC
4455,0022101148,BKN vs. MIL
4456,0022101147,DET vs. PHI
4457,0022101150,LAL @ UTA
4458,0022101150,UTA vs. LAL
4459,0022101147,PHI @ DET
4460,0022101151,ORL vs. TOR
4461,0022101154,HOU vs. SAC
4462,0022101152,DAL @ WAS
4463,0022101152,WAS vs. DAL
4464,0022101156,MIL vs. LAC
4465,0022101156,LAC @ MIL
4466,0022101154,SAC @ HOU
4467,0022101160,LAL vs. NOP
4468,0022101160,NOP @ LAL
4469,0022101153,BOS vs. IND
4470,0022101153,IND @ BOS
4471,0022101159,MIN @ DEN
4472,0022101159,DEN vs. MIN
4473,0022101151,TOR @ ORL
4474,0022101157,DET @ OKC
4475,0022101157,OKC vs. DET
4476,0022101155,PHX @ MEM
4477,0022101155,MEM vs. PHX
4478,0022101158,POR @ SAS
4479,0022101158,SAS vs. POR
4480,0022101161,PHI vs. CHA
4481,0022101161,CHA @ PHI
4482,0022101163,BKN @ ATL
4483,0022101163,ATL vs. BKN
4484,0022101162,NYK vs. CLE
4485,0022101164,MIA @ CHI
4486,0022101164,CHI vs. MIA
4487,0022101165,UTA @ GSW
4488,0022101165,GSW vs. UTA
4489,0022101162,CLE @ NYK
4490,0022101168,LAL vs. DEN
4491,0022101166,BOS vs. WAS
4492,0022101173,MIN @ HOU
4493,0022101173,HOU vs. MIN
4494,0022101171,ORL vs. NYK
4495,0022101171,NYK @ ORL
4496,0022101169,IND vs. DET
4497,0022101169,DET @ IND
4498,0022101166,WAS @ BOS
4499,0022101168,DEN @ LAL
4500,0022101176,SAC vs. GSW
4501,0022101176,GSW @ SAC
4502,0022101170,CLE vs. PHI
4503,0022101174,PHX @ OKC
4504,0022101174,OKC vs. PHX
4505,0022101167,DAL @ MIL
4506,0022101167,MIL vs. DAL
4507,0022101172,TOR vs. MIA
4508,0022101172,MIA @ TOR
4509,0022101177,LAC vs. NOP
4510,0022101177,NOP @ LAC
4511,0022101175,POR @ SAS
4512,0022101175,SAS vs. POR
4513,0022101170,PHI @ CLE
4514,0022101182,TOR vs. ATL
4515,0022101182,ATL @ TOR
4516,0022101189,LAL @ PHX
4517,0022101183,CHI vs. MIL
4518,0022101183,MIL @ CHI
4519,0022101178,PHI @ IND
4520,0022101189,PHX vs. LAL
4521,0022101181,MIA vs. CHA
4522,0022101187,UTA vs. MEM
4523,0022101187,MEM @ UTA
4524,0022101178,IND vs. PHI
4525,0022101179,CLE @ ORL
4526,0022101179,ORL vs. CLE
4527,0022101188,NOP @ SAC
4528,0022101188,SAC vs. NOP
4529,0022101184,WAS @ MIN
4530,0022101184,MIN vs. WAS
4531,0022101185,POR @ OKC
4532,0022101185,OKC vs. POR
4533,0022101186,SAS @ DEN
4534,0022101186,DEN vs. SAS
4535,0022101181,CHA @ MIA
4536,0022101180,HOU @ BKN
4537,0022101180,BKN vs. HOU
4538,0022101191,NYK vs. BKN
4539,0022101191,BKN @ NYK
4540,0022101194,UTA vs. OKC
4541,0022101193,BOS @ CHI
4542,0022101193,CHI vs. BOS
4543,0022101195,LAC vs. PHX
4544,0022101195,PHX @ LAC
4545,0022101194,OKC @ UTA
4546,0022101192,ATL vs. WAS
4547,0022101192,WAS @ ATL
4548,0022101190,DET vs. DAL
4549,0022101190,DAL @ DET
4550,0022101199,SAS @ MIN
4551,0022101199,MIN vs. SAS
4552,0022101196,ORL @ CHA
4553,0022101196,CHA vs. ORL
4554,0022101200,POR @ NOP
4555,0022101200,NOP vs. POR
4556,0022101201,DEN vs. MEM
4557,0022101201,MEM @ DEN
4558,0022101202,LAL @ GSW
4559,0022101202,GSW vs. LAL
4560,0022101198,MIL vs. BOS
4561,0022101198,BOS @ MIL
4562,0022101197,PHI @ TOR
4563,0022101197,TOR vs. PHI
4564,0022101207,MIA vs. ATL
4565,0022101207,ATL @ MIA
4566,0022101204,WAS vs. NYK
4567,0022101204,NYK @ WAS
4568,0022101203,DET vs. MIL
4569,0022101203,MIL @ DET
4570,0022101206,TOR vs. HOU
4571,0022101206,HOU @ TOR
4572,0022101210,UTA vs. PHX
4573,0022101209,DAL vs. POR
4574,0022101209,POR @ DAL
4575,0022101210,PHX @ UTA
4576,0022101211,OKC @ LAL
4577,0022101211,LAL vs. OKC
4578,0022101205,CLE @ BKN
4579,0022101205,BKN vs. CLE
4580,0022101208,CHI vs. CHA
4581,0022101208,CHA @ CHI
4582,0022101215,SAS vs. GSW
4583,0022101215,GSW @ SAS
4584,0022101213,MEM vs. NOP
4585,0022101213,NOP @ MEM
4586,0022101212,SAC @ LAC
4587,0022101214,IND @ PHI
4588,0022101214,PHI vs. IND
4589,0022101212,LAC vs. SAC
4590,0022101230,POR vs. UTA
4591,0022101220,LAL @ DEN
4592,0022101220,DEN vs. LAL
4593,0022101230,UTA @ POR
4594,0022101229,PHX vs. SAC
4595,0022101229,SAC @ PHX
4596,0022101224,CHI @ MIN
4597,0022101223,MEM vs. BOS
4598,0022101223,BOS @ MEM
4599,0022101226,TOR @ NYK
4600,0022101226,NYK vs. TOR
4601,0022101219,DAL vs. SAS
4602,0022101219,SAS @ DAL
4603,0022101221,HOU vs. ATL
4604,0022101222,OKC @ LAC
4605,0022101222,LAC vs. OKC
4606,0022101227,ORL vs. MIA
4607,0022101227,MIA @ ORL
4608,0022101216,BKN vs. IND
4609,0022101216,IND @ BKN
4610,0022101218,CLE vs. MIL
4611,0022101218,MIL @ CLE
4612,0022101225,GSW @ NOP
4613,0022101225,NOP vs. GSW
4614,0022101217,CHA vs. WAS
4615,0022101217,WAS @ CHA
4616,0022101228,PHI vs. DET
4617,0022101228,DET @ PHI
4618,0022101221,ATL @ HOU
4619,0022101224,MIN vs. CHI
